Municipality code;Tasa2007(x10000);Tasa2008(x10000);Tasa2009(x10000);Tasa2010(x10000);Tasa2011(x10000);Tasa2012(x10000);Tasa2013(x10000);Tasa2014(x10000);Tasa2015(x10000);Tasa2016(x10000);Tasa2017(x10000);Tasa2018(x10000);Tasa2019(x10000)
23555;0.76286961;1.057002643;0.447000626;1.6184801;4.79944152;7.212717463;9.328893737;14.54891171;5.735715861;3.339962653;1.089053457;47.65983958;25.28503839
23570;5.659815311;10.36146718;1.182068028;13.86348888;9.123550533;47.50733138;32.09991829;68.71955463;54.02919876;16.50916543;1.413667336;63.94615061;59.26007975
23574;0;4.206983593;0.418865712;5.854311282;4.622431399;2.545932872;19.26947287;15.90576907;3.002487776;3.412386965;3.396162337;23.67964819;9.152937261
23580;2.042900919;12.83697047;11.92345722;8.676287706;4.022295007;17.67338445;22.82718972;15.17911354;5.337603416;3.062240029;2.701640633;35.82260645;11.43924361
23586;0;3.824091778;1.885369532;1.243239883;1.229407426;1.825150575;7.218913554;11.90759705;0.590040123;1.759324419;0;2.324770429;3.446097295
23660;6.323869336;6.24394445;0.743976448;3.253226991;6.842852848;9.129328738;6.687472136;23.15715926;12.24433822;3.069927185;0.188714852;16.72302947;19.07346954
23670;5.559673832;15.77506612;2.725290698;9.342468191;4.080405463;2.626262626;5.891131883;14.31288356;1.75459118;1.544014051;0.191197277;1.440032915;25.92554184
23672;1.065000533;0.702839471;0.347391093;0;1.365234308;4.079135223;4.062701019;18.42978253;3.281378179;0.948526622;0.304265807;5.903536218;35.34183082
23675;0;0.884381817;0;0.288925486;0.858688496;3.122338916;3.942218343;10.87896455;0.828729282;1.367540069;1.088050486;7.295916989;23.75040484
23678;1.61199323;3.578386545;2.761559097;2.346866933;4.660194175;4.624099264;4.975695641;14.8018825;5.261970984;1.863655;0.371484825;3.339022038;16.55994701
23682;#¡DIV/0!;0;0;0;0;1.214919208;13.00697647;5.702554745;11.98648796;0;1.898253607;40.46459348;1.472320377
23686;0;7.582158099;1.065961711;0.210322635;4.56441005;2.870558324;28.76298892;22.00572149;4.15085389;0.586223742;0.581643336;6.173077665;14.29088623
23807;1.681479702;12.79196475;8.071119429;14.20897591;12.11414727;6.22601569;12.89873929;6.125676609;2.4382675;2.871088142;8.24284521;19.49127765;11.71795937
23815;#¡DIV/0!;0;0.475590326;2.816108139;7.650577271;2.28581878;12.04819277;24.5055517;6.162738806;3.988580065;1.251590563;3.041478158;22.88627568
23855;0.272903419;1.612079852;1.062445218;3.150433185;2.34082397;4.659349762;8.306079012;12.36614308;20.51005262;4.980079681;2.246181491;114.8652435;74.63514788
25001;4.998333889;10.64962726;4.01864652;48.81889764;2.319468069;48.93340469;54.5082898;102.7756939;30.06840562;21.72058025;12.33451196;23.10654685;189.7041618
25019;0;0;1.582278481;3.136270974;0;3.2404407;0;1.626280696;0;1.60307791;0;0;0
25035;12.4367797;87.5112456;4.843005892;138.8888889;28.92263196;63.4057971;149.611506;104.9463065;56.21536025;55.49220829;15.17889411;7.576279358;80.96637284
25040;0;0;1.436988073;6.378002976;2.107629619;2.089427497;1.38264777;6.896551724;28.4564131;28.29654782;0.721448669;0;3.530824094
25053;2.505637685;3.293807642;0;45.62920269;9.489166535;26.67712829;107.6536225;4.812319538;10.07472085;31.7348378;0;2.762430939;6.466512702
25086;0;0;5.42888165;54.31830527;0;5.527915976;22.24694105;16.59292035;5.546311703;5.546311703;11.21704992;0;16.37554585
25095;0;7.977662545;0;35.87086489;0;4.037141704;40.60089322;65.09357201;4.04040404;89.39455506;0;4.053506283;0
25099;0;0;0;1.197748233;0;1.159689203;2.290163747;1.122208506;2.188902266;3.200682812;0;0;0
25120;0;0;0;8.278145695;0;0;2.135383301;2.133105802;8.497981729;2.122691573;0;2.117746717;0
25123;1.014713343;1.00532824;1.994017946;22.77002277;1.992230302;2.044780697;12.43265644;6.180469716;2.045198896;13.2033313;3.044448955;2.005615724;50.36807439
25126;0;0.20755931;0;0.400168071;0.196182293;0.384356683;0;0.173916068;0.157222816;0.140475087;0;0;0
25148;1.376178353;0.680688857;10.799865;43.19654428;6.314460114;11.46000458;19.93620415;6.408715854;6.393350915;11.99616123;0;2.386824728;8.651879818
25151;0;1.750904634;0;5.674724776;0.560821042;5.557099194;35.41389996;26.04310966;1.688713763;5.760700501;3.518236191;0.584829522;6.864988558
25154;0;0;0;0;0;0;0;0;0;0;0;0;0
25168;0;0;0;64.50071667;0;0;38.41536615;0;7.23065799;0;0;0;65.80493537
25175;0.192039944;0.188345199;0.738627446;1.448003113;0.088831247;0.175349384;0.690125171;0.084390322;0.164731077;0.240731825;0;0.151307677;0.283069607
25178;0;0;2.259376412;3.367003367;0;2.286759662;0;1.137009665;0;2.210677573;1.084245907;0;0
25181;0;0;0;2.545824847;0.867227474;2.748763057;0.940999341;0;1.86758801;0;0;0;0.891821992
25183;0;0.977899472;0;0.954335067;0.480723007;0.496696965;0.50168063;0;0;0.985027581;0;0.486192143;0.933488915
25200;0;0;0;0;0;0;0.489548147;0;0;0;0;0;0.429442584
25214;0;0.47218812;0;1.818595135;0;0;0.421638487;0;0.374013539;0.345590268;0;0;0
25224;0;0;1.377410468;0;0;0;0;0;0;0;0;0;0
25245;7.083490744;11.644697;17.01149425;93.15641189;1.805135611;45.09176174;57.14542837;118.888592;113.9814285;90.43478261;51.0685778;28.46855899;68.2716493
25258;0;0;0;46.20716211;0;1.916075877;9.648784253;0;14.21319797;114.9425287;29.89536622;0;6.369426752
25260;0;0.685072275;0;0;0;0.635970491;1.243549089;0.597835834;0;0.514694529;0;0;0
25269;0.089433439;0;0.086955009;0.599130405;0.590443254;1.170040283;1.97768512;0.16124221;0.235843494;0.152909875;0.074169671;0.071714919;0
25279;0;0;0;0.789577576;0.806386582;0.850123268;1.740341107;2.600780234;0;0;0;1.668613382;1.617207083
25281;0;0;1.42612664;0;0;0;3.449465333;0;0;1.737619461;0;0;0
25286;0.309655044;0.303080816;0.296020011;0.71933131;0;0.130635279;0.376024667;0;0.117789792;0.228574041;0;0;0.201233562
25288;0;0;0;1.964250638;0;1.968116512;0;0;0;1.997602877;0;0;0
25290;1.070310479;2.64207773;3.733384269;64.36502577;1.263817741;3.088042598;8.891889444;13.55133779;20.63138333;108.1371271;2.683643195;0.794235296;7.642129971
25293;0;0;0;1.59642401;0;0;1.567643831;0;0;0;0;0;0
25295;0;0;0;0.790201501;0;0.76622481;0;0;0.704473406;0;0;0;0.547525186
25297;0;0;0.902364194;0.891901534;1.763201975;0;3.506926179;0.889363216;0.932053313;1.023017903;0;1.18694362;0
25299;0;0;0;0;0;0;0;0;0;0;0;0;3.172588832
25307;8.088352772;27.66661726;25.6981158;92.31851353;25.62597809;56.64522358;113.2653874;74.70404547;42.42552805;27.98658261;32.6220063;47.813261;64.43409028
25312;1.417434444;0;0;2.755200441;0;0;2.819283902;1.402131239;0;2.799944001;0;0;0
25317;0;0;0;1.639613051;0;0;0.792958528;0;0;0;0;0.752728641;0
25320;1.217767224;1.501140867;7.7055302;46.84185718;6.40556369;8.624979267;68.5965153;16.73954632;8.123751819;5.366066338;2.331778814;2.620888481;68.09124855
25322;0;0;0;0.741509714;0;0;0;0;0;0.685918101;0;0;0.61858221
25324;0;0;7.04721635;52.15577191;6.863417982;10.18675722;13.49072513;19.94680851;53.40453939;0;0;3.511235955;7.114905727
25326;0;0;0;0;0;0;0;0;0;0;0;0;0
25328;0;5.284015852;0;2.600780234;2.585983967;5.238344683;7.820646507;54.22153369;5.046681807;9.68054211;2.348520432;0;2.180074123
25335;2.04248366;0;3.985651654;114.3984221;9.712509713;26.8404908;111.8907643;35.45437582;30.94284674;29.77754423;1.679261125;4.813863928;57.05474171
25339;0;0;0;5.824111823;0;0;0;2.97000297;0;0;0;0;0
25368;0;7.212405337;3.563791875;28.13928948;0;0;10.42028482;3.538570418;11.11111111;12.03852327;0;48.22446295;56.94261936
25372;0;0;0;1.157943492;1.264382349;0;0;0;0;0;1.725030188;0;1.689189189
25377;0;0.400641026;1.97659709;1.949013799;0.384378844;1.140857925;0.37606709;0;0;0;0;0;0
25386;4.606661942;24.75851728;18.19804972;109.4084469;8.894666621;57.43481325;162.6709288;69.60475691;64.31415252;68.96098778;8.870022492;8.870129076;63.5427245
25394;7.078572151;9.972078181;8.858267717;151.500437;2.880460874;0.954107432;6.685768863;6.754148977;11.78318932;68.79805747;22.96450939;3.168902503;19.81643721
25398;12.58037462;15.2059718;5.483207676;17.8595961;5.758710049;1.588562351;35.05257887;1.683785149;11.77064066;13.49072513;8.491847826;8.458805617;13.38688086
25402;14.57513482;8.628127696;9.931895573;44.17952314;8.347245409;19.38252804;46.16232603;90.93376764;95.10508114;138.8531756;3.697313286;1.177440245;8.412787437
25407;0;0;0;0;0;0;0;0;0;0;0;0;0
25426;0;0;0;0;0;0;0;1.436781609;0;1.52975371;0;0;0
25430;0;0.148293146;0.580433584;0.851498638;0;0.409321618;0.397714468;0.125520912;0.114661805;0.205579426;0.094374345;0;0.249860495
25436;0;0;0;0;0;0;0;0;0;0;0;0;0
25438;1.996007984;8.864375062;16.52731869;40.41181565;40.47412547;33.35622486;31.62367823;11.9474313;6.107491857;4.328067518;2.362111728;4.991265286;322.4206349
25473;0;0.287815338;0.280670241;0.944835126;0;0.713288566;0.552430233;0.176299992;0;0;0;0;0
25483;0;0;4.430660168;30.50108932;30.13344813;12.84796574;25.24190156;25.03128911;12.47920133;8.326394671;16.95633743;47.1495928;8.350730689
25486;0;0;0;0;0.815527646;0;0;0;0;0;0.779787898;0;0
25488;4.140786749;8.37520938;8.352125616;262.6751167;49.69582726;144.6111869;551.5765975;333.7361718;100.2134175;256.0771943;256.8158556;147.8879749;124.9890744
25489;1.708525542;0;3.32060435;15.20527116;105.5099648;25.09410289;46.84486084;2.770850651;231.4556609;30.5725403;0;2.786291446;8.185538881
25491;5.335230304;17.54693806;1.732801941;34.3701667;52.19206681;23.31420373;14.5164217;133.4535618;167.6475834;24.53127738;3.40947835;0;4.749089758
25506;0;5.002501251;0;2.457002457;0;2.453385672;0;0;7.301046483;33.82459531;0;0;0
25513;1.138822458;1.120741184;0.367701133;3.979595528;0.712987059;1.060895396;3.880070547;4.281585614;4.468940861;24.06976285;2.040649743;2.048089133;6.388245628
25518;0;0;0;0;1.886080724;0;0;103.5050576;7.075471698;9.478672986;11.98753297;0;0
25524;0;13.9220366;0;104.0031397;3.946329913;0;50.56634304;16.13879363;54.44646098;84.42211055;4.061738424;0;0
25530;4.173042148;8.280430582;23.14814815;84.68880226;50.23796933;23.4956272;70.82152975;50.73566717;23.84837454;9.891196835;3.677371905;14.4092219;168.4498065
25535;0;1.081431816;0;2.143163309;2.163097556;0;0;2.236135957;2.223951963;2.218524681;0;0;1.070549192
25572;8.6902545;9.131864118;45.99486291;58.59260561;42.60709351;7.413743941;81.43414579;49.67261233;104.8849742;20.20696834;9.619701148;12.29534718;151.9491842
25580;3.209242619;18.8738597;0;97.41248097;3.022061046;0;3.04414003;6.060606061;3.008423586;3.017501509;3.023888721;3.005710851;5.936479668
25592;2.139952921;0;8.453085376;46.18937644;10.44059303;22.87853577;22.85476834;35.31366847;8.336807003;16.78204321;4.236390595;2.116850127;12.48179738
25594;0;0;1.460280374;1.468860165;1.570845115;1.830496064;1.968503937;13.91926824;0;3.973773098;3.98089172;0;21.25193199
25596;0;3.586800574;1.18835413;32.26577438;7.603599037;2.892681516;13.93620316;3.133813851;14.12429379;92.81107441;1.592610288;0;21.94357367
25599;0;4.967709886;4.895960832;136.5889037;11.94457716;18.92371378;34.06554681;120.4819277;35.24022084;28.74940105;7.33048259;4.8828125;72.12959678
25612;2.321262767;7.931112622;12.16141515;36.50810695;14.59854015;17.25012684;87.51229105;83.01103669;43.02231783;9.329940628;20.24619372;46.58023445;36.62467038
25645;0;0.921489126;0.914578379;4.540088986;0.904322662;1.816200509;0.909338911;2.721335269;9.022013713;19.64110347;8.755800718;1.684919966;5.6726094
25649;0;0;0;6.507390536;0.988826263;0;3.641218594;2.440512508;1.209482342;12.01923077;0;0;2.298058141
25653;0;1.838573267;1.8178513;3.612716763;0;3.701647233;1.864628007;1.883239171;0;0;0;2.063557573;2.04415372
25658;0;0;0;27.58468498;1.088139282;3.229278794;42.56224729;11.53160709;167.6437314;96.55033692;4.861921431;0;6.185931425
25662;8.024072217;1.979610017;1.960207782;55.71302903;4.051863857;28.50252138;15.91270743;28.65657955;49.93612821;23.84074383;15.8613958;1.222344457;20.42287362
25718;0.954836246;2.833663927;0.935453695;81.64780108;0.927988122;16.90934711;14.15762152;18.78639865;70.26419337;11.23805956;7.525162261;4.668098217;12.60806916
25736;0;0;0;0;0;0;0;0;0;0;0;0;0
25740;0;0;0.299096728;0;0;0;0.564588979;0;0;0.290739933;0;0;0.569768104
25743;0.478240077;0.951429523;0.943440728;55.6308728;0.46728972;2.83286119;23.2304556;19.33323902;4.693513564;57.48469412;1.40278687;0.924855491;7.538802661
25745;0;0;0;0;0;0;0;0;0;0;0;0;0
25754;0.141147245;0.023006594;0.246912472;0.522093246;0.123807323;0.24929574;0.418764281;0.10536131;0.033955569;0.032760462;0;0;0.07049442
25758;0.461979119;0;0.898149811;0.883119177;0;0.429571717;1.270755676;0.416545174;0.409265777;0.402365912;0;0;0
25769;0;0;0;0.697544643;0.687426961;0;0.673854447;0;0;0;0;0;0
25772;0;0;0;0;0;0;0;0.666000666;0;0.62751004;0;0;0
25777;0;0;0;13.47968419;0;0;0;3.911597888;1.948937829;0;0;1.921968095;1.865323634
25779;0;0;0;0;0;0;0;0;0;0;0;0;0
25781;0;0;0;0;0;0;1.930874686;0;0;0;0;0;0
25785;0.910415149;0;0;1.325908247;0.469153179;0.531914894;0;1.105522083;0;0.520562207;0;0;1.305312622
25793;0;0;0;0;0;1.261511291;0;0;0;0;0;0;0
25797;1.272264631;0;1.24750499;43.37050805;2.489110143;12.56281407;60.59840929;25.14458134;16.0137965;41.53809637;2.245172878;3.135779241;21.8579235
25799;0;0;1.100352113;1.089740097;0;0;0;0;0;0;0;0.455892409;0
25805;0;0;0;26.7141585;0;0;0;4.574565416;11.37397634;169.1428571;0;0;6.700915792
25807;0;0;0;0;0;0;0;0;0;0;0;0;0
25815;4.66853408;24.67010901;1.691093574;72.08605967;9.277956666;17.30665224;76.25798829;109.9254652;42.84537215;26.7659723;17.35250372;66.09469336;83.04412494
25817;0;0;0.381533766;1.128074002;0.370425248;0.730753773;0.359001975;0.34895488;0;0;0;0;0.232450023
25823;0;0;0;4.037956794;0;0;2.379819134;21.53110048;226.0158692;36.26692456;0;0;11.93602292
25839;0;0;0;12.90738948;0.802568218;0.807363152;3.293536435;0.871080139;0;1.150483203;0;0;33.78378378
25841;0;0;0;1.483459427;2.9563932;1.476668636;0;1.475579165;1.47972773;0;0;1.486546752;0
25843;0;0;0;1.10320481;0;0;0.263678312;0;0;0;0;0;0.223204321
25845;0;0;0;2.294893861;0;0;0;0;0;0;0;0;1.399776036
25851;20.16580775;8.820286659;0;98.58551222;19.20614597;15.00214316;32.05813208;184.7918437;306.2098501;41.83179216;9.216589862;11.77578898;34.69010176
25862;0;26.91599377;0;0;7.054176072;2.87894055;8.741258741;4.368083867;42.16955068;419.8862808;1.464986815;0;4.301075269
25867;0;2.357378595;2.333722287;32.36245955;2.31857176;44.92787893;11.85395922;14.18439716;79.73733583;81.58508159;2.334812048;2.304678497;2.223704692
25871;0;0;0;0;0;0;0;0;16.37554585;11.29305477;0;0;0
25873;0;0;0;0.589900897;0;0;0.601720922;0;0;0;0;0;0
25875;27.10459184;11.37076537;31.98458574;222.7694639;18.65462821;110.0808984;35.48693934;162.2681236;85.76204666;25.7997936;23.91003848;59.91143527;63.9605517
25878;7.480550569;22.24694105;2.935995302;61.29149945;17.72264067;28.25290165;39.49508248;58.67819642;26.14379085;19.12045889;9.944920441;3.022517757;111.0453065
25885;1.195171507;2.364345667;1.756645977;34.87561032;1.770747255;0;10.63297473;1.279426817;9.455626098;60.96217407;8.689469942;0.811556565;65.49688688
25898;0;1.90912562;1.880759827;1.872659176;0;0;2.177226214;0;0;0;0;2.146383344;2.067824648
25899;0.098292657;0.098103656;0.09751531;0.963799684;0.938130306;0.267546598;0.774720025;0.337126001;0.082596163;0.242351782;0;0.076606633;0.072121973
27001;1.502667234;0.4083366;1.041624935;11.98379035;2.26652807;1.888410666;4.731488053;4.710833346;4.304508777;5.616312267;0.930860348;0.386886108;4.383199274
27006;0;0.850340136;0;1.594006535;3.908692933;0;0.76581406;11.33016089;0.746045956;4.408199251;1.445086705;10.00071434;8.51970181
27025;0;0;0;1.556953354;0.31144886;1.286918474;0;0.348589954;0.724952878;1.474436949;0.366824401;0.362529002;0.357372597
27050;0;3.387533875;1.663339987;1.661405549;0;1.767721407;0;14.66544455;5.425935974;27.98670631;0;1.649348507;6.509357201
27073;0;1.153402537;0;1.07584723;1.043732387;0;0;0.986679822;11.63016088;29.42013856;3.708854891;1.816365453;0.89694143
27075;0.991080278;0;0.903097625;2.616887648;0;0;0;3.871842029;4.985541928;5.016051364;8.959681434;3.951397807;10.7769178
27077;0;0;0;0.479156684;2.694691458;0.405202804;4.892736169;27.33435382;38.62799099;4.201974928;0.341052488;1.335247188;1.652182533
27099;0;0;0;1.831334127;0;0;0;0;3.528270266;3.473729917;0;5.798061791;1.637733377
27135;0;0;0;15.66784175;23.43292326;15.68012544;7.759456838;0;20.11336625;3.498338289;1.678979181;1.635055592;6.441223833
27150;0;0;0;0;1.514004542;0;0;0.816393175;1.39275766;1.860119048;0;1.627515868;5.810882198
27160;0;0;0;3.294892916;15.16683519;5.425935974;5.576208178;1.848770568;7.327349331;1.814552713;3.578457685;15.97160603;0
27205;0.73664825;0;0.698129014;10.91330741;14.80484522;10.79476454;2.697599137;2.694328439;2.744802031;3.585257421;0.75912852;0.789702282;2.406931964
27245;0;0;0;1.34354427;1.329787234;1.330671989;1.321877065;1.301066875;0;2.533248892;0;1.220554132;1.219958521
27250;0;0;0;1.052077854;0;11.36462978;12.28784272;5.996402159;2.338360809;0;0.486475968;0;0.899199712
27361;1.15879331;3.745458631;2.549998179;48.93617021;44.89142539;29.82486561;4.805546974;4.060913706;8.712552778;8.287475966;0.327729165;1.301151519;3.578515892
27372;0;0;0;5.765350245;0;0;4.183225267;1.950458358;0;0;0;0;2.952465309
27413;0;0;0;1.985308716;0;0;0.903016074;7.414272475;0;6.052658126;1.021867975;0;0
27425;0;0.950028501;0;1.79018976;0;0;0.906043309;0;4.789730817;0.962649211;0;0;0.924470741
27430;0;0;0.976181179;13.12335958;9.759559933;3.250975293;1.512630464;2.192982456;14.31741714;41.92872117;10.17362995;0.661857171;9.737098345
27450;0;0;2.780352178;18.93597836;0;6.359589352;0.924556213;0;8.657175837;5.79094682;2.870813397;0;2.79902967
27491;0;0;5.889281508;15.62056234;67.48381766;17.61995121;0;3.716090673;1.161575096;3.330742756;0;1.092537966;3.290917069
27495;0;0;1.327668614;0;0;0;3.302509908;2.698812522;0.736593989;1.331380642;0.633994801;0.616408802;1.215140653
27580;0;0;0;35.40095429;38.49238172;6.937218176;0;1.927153594;29.16018663;9.547450831;0;0;1.806032147
27600;2.065262288;0;2.426595487;0;0;0;2.599428126;8.123476848;0;2.614379085;2.489419965;1.214181642;3.590664273
27615;0;1.672576437;0.970559689;0;0;0.235144732;0.634786289;0;0.599820054;12.92445071;0.573230152;0.374188479;4.407065996
27660;2.182453077;0;1.993620415;3.846153846;3.739016639;1.848428835;10.93095281;0;3.629105426;3.730647267;1.920491646;1.955416504;3.988035892
27745;2.628120894;0;0;9.715812485;17.18634913;7.554772098;0;0;6.159531876;3.169572108;0;0;6.24609619
27787;1.136557368;0;0.536739842;1.573646664;3.130870382;2.122578933;1.598976655;1.589067218;1.591258686;2.148112346;1.094271489;0;1.673640167
27800;0;16.59423153;2.28171585;9.579249871;2.167316862;0;0;2.320544554;0.795798186;0.799168864;0.789141414;3.111871791;19.49925903
27810;1.689760054;0;3.316199635;28.08988764;39.72852177;11.73905752;5.021760964;0;0;3.117692907;0;1.46713615;8.684324794
41001;47.09101514;47.21518145;67.35903444;69.07668194;19.8267151;91.63427145;71.14734922;102.8737689;52.97186478;36.76836216;14.99892865;15.86493262;151.1983138
41006;23.79321533;16.84648195;5.703286519;12.43692701;2.129547471;11.07459274;11.95608855;12.95001295;11.8086241;34.10293599;4.413416787;1.614595947;9.981633794
41013;31.55996393;6.703161658;4.424778761;3.281916639;6.483682732;85.63476772;52.09994684;27.71855011;60.96897115;97.07654541;2.266802675;27.27272727;51.88360027
41016;5.459409292;7.69273037;10.44817157;122.6757619;34.23711966;177.2890485;72.39715008;89.27515667;186.98941;60.87063453;14.23443495;73.00624884;260.3752827
41020;15.30406766;8.888529756;5.733005733;121.9053981;2.130923969;54.34546324;66.88374549;53.54219213;63.95736176;139.402307;30.79257408;15.56870246;171.1263223
41026;16.03420631;0;2.634351949;86.2745098;10.40041602;7.753941587;10.25904078;37.90750569;32.23406893;55.19558435;0;7.01754386;18.50566736
41078;30.83700441;13.10043668;8.667388949;82.73228681;52.88932419;40.08313539;14.66813348;64.79736098;34.00961651;14.1476067;19.04308498;8.395298633;271.6735088
41132;20.22968473;8.992248062;17.27062452;13.47915326;18.58169855;36.77699766;34.26734595;157.9826827;67.84552097;43.53954581;13.73100013;2.573422974;118.9293156
41206;9.430008382;10.34233116;5.124525981;17.2992775;32.32649763;15.18064973;30.48780488;8.257638315;79.27888792;14.27042455;10.46161894;1.372683596;163.9573991
41244;31.37478608;2.83286119;2.813731007;35.92152528;13.31912627;47.48812797;4.818116117;30.90822634;230.7326356;47.61904762;4.767580453;0;46.98144233
41298;43.74094826;23.11462219;13.10482403;103.9362794;13.7401958;76.15111325;80.34159222;69.26310204;75.67326953;43.46920353;13.05048037;12.15771877;70.81263985
41306;1.886934863;6.576656737;26.34579843;93.79222637;4.801536492;18.54165827;8.087016295;33.61140358;23.10217647;22.36226875;2.856210217;0.406785177;16.64366323
41319;13.4905273;9.299622203;11.52804196;33.77024784;16.52892562;51.69279709;46.9988675;62.01375578;34.26581283;76.35730728;1.686719892;1.676914477;85.61643836
41349;19.06997213;14.5158949;20.17000432;62.965083;12.80045513;66.51570903;108.7417031;85.45811152;264.8083624;41.59733777;15.1807894;2.744990393;216.7689162
41357;17.10376283;10.37637959;19.63534362;81.97484863;24.17255485;16.76914477;15.10003775;31.86558517;41.08628119;38.55773239;7.509118215;8.650519031;75.34172855
41359;0.400096023;1.191043354;1.182499015;9.002309288;3.502763291;20.20280508;2.322520709;7.707426105;3.464870067;6.220597955;3.951944357;3.573413801;6.283627224
41378;1.629327902;0.808603542;1.604878832;24.70907062;0.793461874;1.581027668;3.156565657;3.138485681;1.563966218;7.788768596;0;0;1.535980339
41396;41.15005457;9.208918483;36.68404332;87.95258209;26.21568829;24.02634497;18.58612678;44.52726883;45.22654387;76.29194824;11.03243866;5.407531216;31.91058557
41483;9.786331757;1.621271077;9.647853353;109.541197;1.556420233;18.04511278;17.70694998;4.435245417;5.958587815;1.511258879;3.078817734;0;7.668711656
41503;0.862663906;0;0.847457627;2.535496957;0.844451951;2.539360081;5.084745763;4.233700254;11.8895966;2.562569403;2.583756782;0.859919168;2.54690551
41518;27.605245;27.20625744;5.040322581;38.2186773;0;6.283380459;63.11576355;27.52293578;19.81405274;61.06870229;3.048315806;3.038128513;81.1419985
41524;20.26603781;33.86336867;27.50779387;46.08800615;15.73938507;65.96646398;71.45781384;73.53768807;32.87609115;26.5927136;6.871802703;6.088511739;232.0421211
41530;1.826317231;1.808808899;0.898634076;32.16008576;2.666429651;4.443654461;5.340929322;7.98084597;6.21669627;8.024966563;3.592599246;2.68841294;6.204573657
41548;2.232641215;2.213042195;3.666764447;14.56346028;25.35313292;30.34462828;21.5998272;20.09617455;8.608321377;8.632472484;5.787874403;14.50641909;41.87423291
41551;23.35709367;7.664391974;22.90824789;159.2081442;8.318940963;24.04300727;21.38013705;27.69102828;28.48928612;25.71172421;8.475413074;4.824741273;49.25719518
41615;20.26870512;5.171819331;24.53357677;48.65078916;50.51355447;113.4089393;63.09491433;86.42997619;48.29070045;33.54519774;12.21978763;13.57354393;159.1469079
41660;2.820609252;0.937998312;3.743565746;14.95327103;7.468259895;12.14953271;8.423022929;0.935803856;0.937646507;2.835270768;0.954107432;1.914975105;23.80498953
41668;2.84189586;1.875937969;4.651884013;67.71939545;35.49354385;22.2839525;7.00130894;9.099181074;7.871870175;8.788145095;3.951367781;3.330507448;18.26839568
41676;36.00189484;18.89823302;81.99811499;62.9462608;15.95195646;5.640157924;4.704996707;24.48902703;3.773584906;0.951655881;4.796623177;0.961076406;21.10919209
41770;11.09153781;3.236455434;3.209242619;17.82871697;6.252735572;20.68252327;11.85536455;12.56209673;21.40525499;18.82026646;8.951707892;4.118427676;62.21466297
41791;24.01104508;31.56640858;0;28.11950791;6.353240152;45.99136952;7.302960508;25.7313867;32.51850191;29.96042962;11.99931432;1.720183486;143.2876557
41797;9.971083857;14.69147894;82.30054222;164.1705069;12.39748236;55.19604111;115.5084264;45.26593738;35.73107663;22.56275266;7.514559459;1.869683089;74.89597781
41799;6.513714989;9.416195857;18.92147588;5.110981308;29.26115582;54.48387572;18.50755108;36.52355397;88.16599529;16.53673518;9.889566507;9.322033898;148.6199575
41801;18.76832845;13.95511106;27.69124264;36.68042182;102.8101439;25.07979936;18.28153565;49.32323928;13.94700139;15.47250655;9.793120333;1.241927471;62.00396825
41807;65.49907447;11.27925557;13.97038279;80.01480043;85.58413473;83.93725346;29.7550927;77.11261179;61.59602135;41.60760825;19.30945704;4.128629754;83.02540942
41872;36.7164962;25.99766021;10.32524522;32.03074952;10.19887812;14.01988274;24.17610383;16.55418311;20.52071309;18.29826167;16.15291425;13.72118551;146.267421
41885;25.92912705;39.15810083;13.35599806;127.6285402;54.42850074;20.69589962;47.46835443;138.3763838;26.23294858;11.75855762;12.99883011;2.587322122;185.2328274
44001;7.439837468;8.563627047;15.47298731;12.6042014;12.92115498;7.855459544;35.24976437;19.44928461;14.40190272;2.95282429;1.396304819;21.86007425;17.52261848
44035;0;1.067065038;0;0;0;29.16137529;19.66793212;59.77759219;6.653636628;2.321711876;1.08877114;12.69383834;12.64263485
44078;12.02886929;3.487155643;7.874015748;0;0.35206309;7.22518493;63.45902025;34.25663111;19.59668753;3.96293135;0.293048881;41.40670901;9.416195857
44090;7.194934766;1.380516313;13.25673884;8.909630887;5.30287579;5.110464659;30.62266077;20.59695021;9.226353198;3.81000762;0;11.92368839;8.4891763
44098;2.663588742;0.856457691;4.147312541;9.674298613;3.166561115;4.73410131;14.41037547;27.03809914;10.00166694;17.37260093;0.802439416;13.82913337;9.484897125
44110;34.23128442;13.01142114;0;27.35229759;1.332800213;1.316135825;70.20280811;31.99385718;26.82334909;5.225342913;0;40.361865;1.320306311
44279;2.412254252;1.411472448;0.81300813;1.838476691;1.021894081;3.273240004;15.64090469;21.4315287;21.77085576;2.596666824;0.235660084;24.31497241;6.63190633
44378;2.159205412;14.62191895;4.726217001;4.586254341;2.543558438;1.246105919;15.26065194;51.00830368;10.31400413;3.289473684;0.524026621;18.95829176;11.34698123
44420;3.98089172;7.704160247;29.91772625;0;0;0;3.393281303;0;0;6.242197253;3.00932892;0;13.56483993
44430;9.775460632;11.8623962;10.34912261;13.56959705;3.621160747;11.69712638;41.76405764;11.06615251;2.901226428;0.51043521;1.72200663;15.59367342;12.74939608
44560;10.76762223;8.583561726;4.081097232;7.163939594;4.56482045;10.06448091;13.22478703;4.79616307;1.408825509;0.144883441;1.054324046;6.86151772;2.700239646
44650;14.39522079;25.06091194;4.376072979;21.37998056;7.195970257;33.99192692;26.02037023;64.70165349;22.62971258;11.32528483;1.321294869;25.98343024;12.60669188
